********************************************************************************
Field Output Report, written Wed Oct 28 16:02:05 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/SimulationOutputs/PressureSteps/PressureJob.odb
   Step: Step-Pressure
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: Planar Robot-1

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
            9206         11.5167    -126.084E-03         11.5153    -126.311E-03
            9207         11.4453    -133.263E-03         11.4437    -137.305E-03
            9208         11.4531    -132.563E-03         11.4515    -135.472E-03
            9209         11.5206    -126.061E-03         11.5193    -127.017E-03
            9210         11.5350    -126.781E-03         11.5335    -128.848E-03
            9211         11.4547    -133.258E-03         11.4531    -138.066E-03
            9212         11.4549    -133.477E-03         11.4532    -139.147E-03
            9213         11.5096    -125.301E-03         11.5082    -126.097E-03
            9214         11.5135    -126.235E-03         11.5121    -125.665E-03
            9215         11.4380    -133.188E-03         11.4364    -136.498E-03
            9216         11.4659    -131.880E-03         11.4644    -134.523E-03
            9217         11.4334    -134.343E-03         11.4318    -139.713E-03
            9218         11.5424    -127.504E-03         11.5410    -129.739E-03
            9219         11.5253    -126.130E-03         11.5239    -127.863E-03
            9220         11.4702    -131.353E-03         11.4687    -133.754E-03
            9221         11.5497    -127.908E-03         11.5482    -130.526E-03
            9222         11.4223    -133.711E-03         11.4207    -137.310E-03
            9223         11.4322    -133.016E-03         11.4306    -135.675E-03
            9224         11.4511    -132.081E-03         11.4496    -134.534E-03
            9225         11.5410    -127.007E-03         11.5396    -129.592E-03
            9226         11.5140    -125.530E-03         11.5126    -126.934E-03
            9227         11.4557    -134.186E-03         11.4540    -141.013E-03
            9228         11.5061    -125.419E-03         11.5047    -125.312E-03
            9229         11.4931    -124.809E-03         11.4918    -123.237E-03
            9230         11.4747    -133.661E-03         11.4730    -141.303E-03
            9231         11.4337    -134.883E-03         11.4320    -140.563E-03
            9232         11.4968    -125.563E-03         11.4955    -123.053E-03
            9233         11.4296    -133.949E-03         11.4280    -138.083E-03
            9234         11.4150    -133.632E-03         11.4134    -136.459E-03
            9235         11.3000    -138.112E-03         11.2983    -137.189E-03
            9236         11.4609    -120.741E-03         11.4596    -126.559E-03
            9237         11.5096    -132.825E-03         11.5079    -141.244E-03
            9238         11.5027    -126.533E-03         11.5014    -123.202E-03
            9239         11.3674    -134.990E-03         11.3657    -135.950E-03
            9240         11.4096    -136.429E-03         11.4079    -142.231E-03
            9241         11.5066    -124.103E-03         11.5052    -128.142E-03
            9242         11.4722    -123.127E-03         11.4709    -121.493E-03
            9243         11.5178    -124.791E-03         11.5164    -128.626E-03
            9244         11.3829    -134.357E-03         11.3813    -135.562E-03
            9245         11.4299    -135.903E-03         11.4282    -142.783E-03
            9246         11.4809    -124.045E-03         11.4795    -121.532E-03
            9247         11.5266    -125.576E-03         11.5252    -128.764E-03
            9248         11.4497    -135.164E-03         11.4480    -142.712E-03
            9249         11.4066    -133.626E-03         11.4050    -135.513E-03
            9250         11.4281    -132.838E-03         11.4266    -134.938E-03
            9251         11.4336    -134.075E-03         11.4319    -138.881E-03
            9252         11.4609    -121.067E-03         11.4595    -125.918E-03
            9253         11.3240    -138.182E-03         11.3223    -139.419E-03
            9254         11.3146    -137.848E-03         11.3129    -137.896E-03
            9255         11.4510    -120.698E-03         11.4497    -124.361E-03
            9256         11.5311    -126.221E-03         11.5297    -128.661E-03
            9257         11.4723    -134.279E-03         11.4706    -142.380E-03
            9258         11.5376    -126.431E-03         11.5362    -129.438E-03
            9259         11.4897    -124.958E-03         11.4884    -121.919E-03
            9260         11.4418    -120.166E-03         11.4405    -123.570E-03
            9261         11.4523    -121.030E-03         11.4510    -123.262E-03
            9262         11.3263    -137.007E-03         11.3246    -137.045E-03
            9263         11.3476    -137.843E-03         11.3459    -140.525E-03
            9264         11.3186    -138.612E-03         11.3169    -140.126E-03
            9265         11.4749    -121.943E-03         11.4736    -126.860E-03
            9266         11.4922    -123.164E-03         11.4908    -127.576E-03
            9267         11.3815    -137.107E-03         11.3798    -141.442E-03
            9268         11.4594    -121.768E-03         11.4581    -122.320E-03
            9269         11.3490    -135.848E-03         11.3473    -136.428E-03
            9270         11.4145    -134.531E-03         11.4128    -138.489E-03
            9271         11.4317    -135.558E-03         11.4300    -142.023E-03
            9272         11.5130    -124.856E-03         11.5116    -127.899E-03
            9273         11.4821    -123.858E-03         11.4808    -122.335E-03
            9274         11.4980    -124.591E-03         11.4966    -125.308E-03
            9275         11.5015    -124.676E-03         11.5002    -126.282E-03
            9276         11.3344    -137.507E-03         11.3327    -138.696E-03
            9277         11.4912    -124.318E-03         11.4899    -123.786E-03
            9278         11.4107    -135.373E-03         11.4091    -139.848E-03
            9279         11.4901    -133.452E-03         11.4885    -141.704E-03
            9280         11.4114    -134.869E-03         11.4097    -139.108E-03
            9281         11.4071    -134.363E-03         11.4055    -137.730E-03
            9282         11.4976    -125.808E-03         11.4963    -122.724E-03
            9283         11.3996    -134.242E-03         11.3980    -137.012E-03
            9284         11.4537    -134.665E-03         11.4520    -141.846E-03
            9285         11.4886    -124.669E-03         11.4873    -122.374E-03
            9286         11.5197    -125.551E-03         11.5183    -127.773E-03
            9287         11.4640    -122.339E-03         11.4627    -121.603E-03
            9288         11.3760    -134.956E-03         11.3744    -136.756E-03
            9289         11.4999    -124.072E-03         11.4985    -127.305E-03
            9290         11.4088    -136.021E-03         11.4071    -140.962E-03
            9291         11.3756    -136.857E-03         11.3739    -140.294E-03
            9292         11.4864    -123.145E-03         11.4850    -126.739E-03
            9293         11.4680    -122.227E-03         11.4667    -123.548E-03
            9294         11.3630    -135.777E-03         11.3613    -137.415E-03
            9295         11.4944    -124.532E-03         11.4930    -124.508E-03
            9296         11.3443    -136.801E-03         11.3426    -138.015E-03
            9297         11.4643    -121.806E-03         11.4630    -124.435E-03
            9298         11.3523    -137.298E-03         11.3506    -139.537E-03
            9299         11.4738    -122.260E-03         11.4725    -126.048E-03
            9300         11.4629    -121.502E-03         11.4616    -125.225E-03
            9301         11.3909    -135.175E-03         11.3892    -138.139E-03
            9302         11.5070    -124.870E-03         11.5057    -127.093E-03
            9303         11.4822    -123.392E-03         11.4808    -123.883E-03
            9304         11.4748    -122.572E-03         11.4735    -125.412E-03
            9305         11.4879    -123.725E-03         11.4866    -125.647E-03
            9306         11.3863    -135.841E-03         11.3846    -139.040E-03
            9307         11.4732    -122.869E-03         11.4719    -122.580E-03
            9308         11.3687    -136.049E-03         11.3671    -138.283E-03
            9309         11.4876    -123.814E-03         11.4863    -124.792E-03
            9310         11.3598    -136.682E-03         11.3581    -138.843E-03
            9311         11.4943    -123.992E-03         11.4929    -126.538E-03
            9312         11.4368    -135.111E-03         11.4351    -141.328E-03
            9313         11.3913    -134.262E-03         11.3897    -136.261E-03
            9314         11.4834    -123.161E-03         11.4820    -126.101E-03
            9315         11.4773    -122.869E-03         11.4759    -124.712E-03
            9316         11.3907    -136.146E-03         11.3891    -139.904E-03
            9317         11.4844    -123.794E-03         11.4831    -123.113E-03
            9318         11.3873    -134.862E-03         11.3856    -137.390E-03
            9319         11.3729    -136.562E-03         11.3712    -139.509E-03
            9336         11.5293    -124.219E-03         11.5279    -130.915E-03
            9337         11.5361    -124.220E-03         11.5346    -131.876E-03
            9338         11.5214    -122.590E-03         11.5200    -132.261E-03
            9339         11.5411    -127.413E-03         11.5396    -131.971E-03
            9340         11.5161    -122.181E-03         11.5147    -132.273E-03
            9341         11.5298    -123.469E-03         11.5284    -131.885E-03
            9374         11.4296    -131.066E-03         11.4282    -125.786E-03
            9375         11.4065    -131.056E-03         11.4051    -121.978E-03
            9376         11.4122    -131.623E-03         11.4107    -125.308E-03
            9377         11.4148    -130.921E-03         11.4134    -122.456E-03
            9378         11.5339    -125.614E-03         11.5325    -130.602E-03
            9379         11.5370    -125.101E-03         11.5356    -131.293E-03
            9380         11.5386    -126.227E-03         11.5372    -131.047E-03
            9381         11.5300    -125.698E-03         11.5286    -129.888E-03
            9382         11.5250    -128.044E-03         11.5235    -130.170E-03
            9383         11.5363    -128.139E-03         11.5349    -131.998E-03
            9384         11.5380    -127.219E-03         11.5366    -131.237E-03
            9385         11.5404    -127.478E-03         11.5389    -131.849E-03
            9394         11.4723    -120.647E-03         11.4709    -128.011E-03
            9395         11.4771    -120.220E-03         11.4758    -129.658E-03
            9477         11.4991    -121.811E-03         11.4977    -130.470E-03
            9478         11.4984    -121.752E-03         11.4970    -130.511E-03
            9479         11.5008    -123.051E-03         11.4994    -128.527E-03
            9480         11.5078    -122.397E-03         11.5064    -130.580E-03
            9481         11.5109    -122.284E-03         11.5095    -131.415E-03
