********************************************************************************
Field Output Report, written Wed Nov  4 12:01:04 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/RotationalRobot/80kPaNoInt.odb
   Step: Pressure-Load
   Frame: Increment     11: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLANARROBOT

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
            5730              0.     2.74795E-42     5.59118E-42             -0.
            5731              0.     8.98933E-42    -8.84079E-42             -0.
            5732              0.    -14.4866E-42    -5.68367E-42              0.
            5733              0.     6.42495E-42     7.38204E-42             -0.
            5734              0.     4.19829E-42    -5.41322E-42             -0.
            5735              0.    -932.599E-42     17.4504E-42              0.
            5736              0.     450.561E-42     648.731E-42              0.
            5737              0.    -4.38887E-42    -6.86636E-42             -0.
            5738              0.     407.648E-42    -339.600E-42             -0.
            5739              0.     183.569E-42     509.048E-42             -0.
            5740              0.    -38.0971E-42    -21.9387E-42             -0.
            5741              0.     37.1386E-42    -46.6913E-42             -0.
            5742              0.     384.097E-42    -676.075E-42              0.
            5743              0.     262.488E-42    -606.504E-42              0.
            5744              0.    -6.72904E-42    -5.30251E-42             -0.
            5745              0.    -2.62043E-42     3.19916E-42             -0.
            5746              0.    -9.76145E-42     987.915E-45              0.
            5747              0.    -49.0454E-45    -10.3388E-42              0.
            5748              0.     8.32371E-42    -13.2521E-42              0.
            5749              0.     1.13279E-39     480.344E-42             -0.
            5750              0.    -2.27031E-39    -1.32436E-39              0.
            5751              0.     1.47200E-39     548.369E-42             -0.
            5752              0.    -217.746E-42     100.650E-42              0.
            5753              0.    -888.352E-42     866.393E-42              0.
            5754              0.     13.1428E-42    -10.8026E-42             -0.
            5755              0.    -504.636E-42     560.655E-42              0.
            5756              0.     3.06132E-39    -1.68431E-39              0.
            5757              0.     2.25168E-39    -20.1941E-42             -0.
            5758              0.    -367.981E-42     625.559E-42              0.
            5759              0.     32.9726E-42    -38.3914E-42             -0.
            5760              0.     161.743E-42    -6.38992E-42             -0.
            5761              0.    -1.83733E-39     689.606E-42             -0.
            5762              0.    -135.738E-42    -54.7347E-42             -0.
            5763              0.     34.3360E-42     46.6773E-42             -0.
            5764              0.    -1.07620E-42     3.63497E-42              0.
            5765              0.    -93.1135E-42    -24.0785E-42              0.
            5766              0.     44.2614E-42    -6.94764E-42              0.
            5767              0.    -1.95132E-39    -750.381E-42             -0.
            5768              0.    -2.46488E-42    -7.20688E-42              0.
            5769              0.    -2.79157E-39    -468.792E-42             -0.
            5770              0.     3.18293E-39    -1.57874E-39             -0.
            5771              0.    -560.519E-45     7.47733E-42              0.
            5772              0.    -26.4243E-42    -33.8372E-42              0.
            5773              0.     6.29744E-42     742.688E-45             -0.
            5774              0.     36.0848E-42    -83.3324E-42             -0.
            5775              0.    -2.66527E-42     26.1006E-42              0.
            5776              0.    -79.0865E-42     103.807E-42             -0.
            5777              0.    -912.223E-42    -1.41254E-39             -0.
            5778              0.    -18.0291E-42    -23.2658E-42             -0.
            5779              0.    -31.5572E-42     24.6082E-42             -0.
            5780              0.     12.9368E-42    -5.92749E-42             -0.
            5781              0.     7.28955E-42    -16.6684E-42             -0.
            5782              0.     12.9802E-42     24.6488E-42             -0.
            5783              0.    -12.1423E-42     1.07760E-42             -0.
            5784              0.     620.257E-42     226.091E-42              0.
            5785              0.     636.157E-42     412.481E-42             -0.
            5786              0.     3.39815E-42     4.79805E-42              0.
            5787              0.     4.60887E-42     1.93099E-42             -0.
            5788              0.    -105.350E-42    -75.7598E-42              0.
            5789              0.    -37.3712E-42    -4.40148E-42             -0.
            5790              0.    -17.0748E-42    -21.5884E-42             -0.
            5791              0.    -4.21570E-39     3.30066E-39              0.
            5792              0.     6.71500E-39    -1.64169E-39              0.
            5793              0.    -2.64252E-39    -1.05278E-39              0.
            5794              0.    -1.54593E-39     710.420E-42             -0.
            5795              0.     1.01670E-39     83.1460E-42             -0.
            5796              0.    -1.48594E-39     813.955E-42             -0.
            5797              0.    -1.61737E-39     41.7923E-42              0.
            5798              0.     834.239E-42    -42.7452E-42             -0.
            5799              0.     1.07469E-39    -175.039E-42              0.
            5800              0.     3.07209E-39    -1.63366E-39              0.
            5801              0.     1.31162E-42     12.6411E-42              0.
            5802              0.    -226.696E-42     4.25574E-42             -0.
            5803              0.     70.2905E-42     20.8948E-42             -0.
            5804              0.    -45.1610E-42     17.7446E-42             -0.
            5805              0.    -25.0006E-42    -38.0957E-42             -0.
            5806              0.     15.5474E-42    -12.6243E-42              0.
            5807              0.    -4.49396E-42    -72.7036E-42             -0.
            5808              0.     7.02611E-42    -5.87284E-42             -0.
            5809              0.    -1.80487E-42     8.80296E-42              0.
            5810              0.     8.39098E-42     15.2643E-42             -0.
            5811              0.    -4.57664E-42     20.9564E-42             -0.
            5812              0.    -346.052E-42     157.940E-42             -0.
            5813              0.     151.094E-42    -81.7041E-42             -0.
            5814              0.     18.8559E-42    -47.3975E-42              0.
            5815              0.    -2.95534E-42     372.745E-45             -0.
            5816              0.     40.0197E-42    -18.0039E-42              0.
            5817              0.     2.74234E-42    -11.8872E-42              0.
            5818              0.    -47.4592E-42     206.949E-42              0.
            5819              0.    -4.35035E-39     1.19620E-39              0.
            5820              0.    -532.177E-42    -606.087E-42             -0.
            5821              0.     588.245E-42    -215.073E-42             -0.
            5822              0.     5.77090E-39    -1.00323E-39             -0.
            5823              0.     237.883E-42     1.02252E-39             -0.
            5824              0.     1.07875E-39     181.541E-42             -0.
            5825              0.    -846.977E-42     604.314E-42              0.
            5826              0.     774.718E-42    -204.484E-42             -0.
            5827              0.     1.01612E-39    -554.386E-42              0.
            5828              0.    -3.90232E-39     23.1242E-42              0.
            5829              0.    -1.62655E-39     169.479E-42              0.
            5830              0.     184.178E-42     764.750E-42             -0.
            5831              0.     106.272E-42     646.415E-42             -0.
            5832              0.     136.189E-42    -2.68068E-42             -0.
            5833              0.    -186.670E-42    -3.46541E-42             -0.
            5834              0.    -5.88291E-39    -269.217E-42             -0.
            5835              0.    -65.1464E-42    -960.443E-42             -0.
            5836              0.     426.869E-42    -525.683E-42             -0.
            5837              0.     2.99980E-39    -276.860E-42             -0.
            5838              0.     63.0024E-42     9.84833E-42             -0.
            5839              0.    -61.0125E-42    -39.5741E-42              0.
            5840              0.    -1.45949E-39     516.715E-42             -0.
            5841              0.     1.05345E-39    -74.3949E-42             -0.
            5842              0.     5.36010E-39     1.40128E-39              0.
            5843              0.    -5.29553E-39    -219.362E-42              0.
            5844              0.     81.4883E-42    -115.865E-42              0.
            5845              0.    -71.1762E-42    -51.5720E-42             -0.
            5846              0.    -63.1565E-42     95.4158E-42             -0.
            5847              0.     24.1346E-42     22.4600E-42              0.
            5848              0.     24.0799E-42     41.6214E-42              0.
            5849              0.     10.4201E-42     8.74691E-42              0.
            5850              0.    -1.53730E-39    -219.300E-42             -0.
            5851              0.     22.8061E-42    -325.611E-42             -0.
            5852              0.     18.5518E-42     170.021E-42             -0.
            5853              0.    -10.3066E-42    -2.24768E-42             -0.
            5854              0.     14.7473E-42    -74.4482E-42              0.
            5855              0.     6.43616E-42     15.0485E-42             -0.
            5856              0.    -22.6156E-42    -54.9393E-42              0.
            5857              0.    -901.758E-42    -230.787E-42             -0.
            5858              0.     310.078E-42    -2.81952E-39             -0.
            5859              0.     531.822E-42    -96.9586E-42             -0.
            5860              0.    -51.7135E-42    -12.0624E-42              0.
            5861              0.     227.518E-42    -556.802E-42             -0.
            5862              0.     987.754E-42     1.31787E-39             -0.
            5863              0.    -18.8881E-42     915.048E-45              0.
            5864              0.    -364.793E-42    -321.996E-42             -0.
            5865              0.    -3.43067E-39     319.579E-42              0.
            5866              0.    -5.47571E-39    -1.23713E-39             -0.
            5867              0.     10.4970E-39    -2.61610E-39             -0.
            5868              0.    -76.0737E-42     330.280E-42              0.
            5869              0.     153.403E-42     781.634E-42             -0.
            5870              0.     526.953E-42     525.392E-42             -0.
            5871              0.     4.61277E-39     367.286E-42              0.
            5872              0.     1.44435E-39     1.20993E-39              0.
            5873              0.    -432.058E-42    -118.326E-42             -0.
            5874              0.     188.595E-42    -183.146E-42             -0.
            5875              0.    -115.396E-42    -8.88563E-42              0.
            5876              0.    -3.12617E-39    -1.50780E-39             -0.
            5877              0.     7.39423E-39    -3.23111E-39             -0.
            5878              0.    -9.20933E-42    -192.065E-42             -0.
            5879              0.     28.6706E-42     139.618E-42             -0.
            5880              0.     162.368E-42    -7.67351E-42             -0.
            5881              0.     44.3175E-42     93.8323E-42              0.
            5882              0.     100.602E-42    -69.7062E-42              0.
            5883              0.    -3.16499E-39     151.444E-42             -0.
            5884              0.     347.008E-42    -41.9647E-42             -0.
            5885              0.    -409.139E-42    -219.523E-42             -0.
            5886              0.     1.71972E-39     792.437E-42             -0.
            5887              0.    -1.34000E-39     116.870E-42              0.
            5888              0.     316.424E-42     35.2567E-42             -0.
            5889              0.     120.234E-42    -77.7216E-42             -0.
            5890              0.    -9.97304E-42     25.2780E-42             -0.
            5891              0.     23.2630E-42    -47.8684E-42              0.
            5892              0.    -573.131E-45    -4.26976E-42             -0.
            5893              0.     11.3281E-42    -9.95202E-42             -0.
            5894              0.     22.3465E-42    -123.638E-42             -0.
            5895              0.    -5.00587E-39     644.449E-42             -0.
            5896              0.     2.73544E-39    -2.46488E-39             -0.
            5897              0.    -14.9028E-42    -28.6846E-42             -0.
            5898              0.    -9.19252E-42     73.2501E-42             -0.
            5899              0.    -6.35909E-42     53.5702E-42              0.
            5900              0.    -40.8521E-42    -94.6647E-42             -0.
            5901              0.     1.51489E-39    -177.545E-42             -0.
            5902              0.    -54.7782E-42    -23.9496E-42             -0.
            5903              0.    -10.1342E-42    -10.5392E-42             -0.
            5904              0.     12.4001E-42     65.9129E-42              0.
            5905              0.     7.89492E-42     1.64512E-42             -0.
            5906              0.    -1.45231E-39     169.133E-42             -0.
