4.80001, 0.989526, 0.366089, 0.989526, 0.366089
4.81002, 0.989526, 0.366089, 0.989526, 0.366089
4.82002, 0.989526, 0.366089, 0.989526, 0.366089
4.83002, 0.989526, 0.366089, 0.989526, 0.366089
4.84002, 0.989526, 0.366089, 0.989526, 0.366089
4.85002, 0.989526, 0.366089, 0.989526, 0.366089
4.86002, 0.989526, 0.366089, 0.989526, 0.366089
4.87002, 0.989526, 0.366089, 0.989526, 0.366089
4.88002, 0.989526, 0.366089, 0.989526, 0.366089
4.89002, 0.989526, 0.366089, 0.989526, 0.366088
4.90002, 0.989526, 0.366089, 0.989526, 0.366088
4.91002, 0.989526, 0.366089, 0.989526, 0.366089
4.92002, 0.989526, 0.366089, 0.989526, 0.366089
4.93002, 0.989526, 0.366088, 0.989526, 0.366088
4.94002, 0.989526, 0.366088, 0.989526, 0.366088
4.95002, 0.989526, 0.366088, 0.989526, 0.366088
4.96002, 0.989526, 0.366088, 0.989526, 0.366088
4.97002, 0.989526, 0.366088, 0.989526, 0.366088
